gene,l1norm,genelen,sampid1,sampid2
7-M,2.3654189198515363,1002,4-4,2-18
8-NS,0.390495519172991,864,4-4,2-18
1-PB2,6.797729819268129,2285,4-4,3-13
2-PB1,7.409033888729416,1988,4-4,3-13
3-PA,15.34394263752766,2096,4-4,3-13
4-HA,13.72829868320964,1736,4-4,3-13
5-NP,3.0609478425087504,1507,4-4,3-13
6-NA,7.188886209228832,1437,4-4,3-13
7-M,2.5045003970973974,1002,4-4,3-13
8-NS,0.3127449385229333,864,4-4,3-13
1-PB2,4.810547226248169,2301,4-4,6-20
2-PB1,7.785028478978993,2234,4-4,6-20
3-PA,6.730621689109014,2208,4-4,6-20
4-HA,12.808271435670383,1684,4-4,6-20
5-NP,2.2633205432783665,1492,4-4,6-20
6-NA,7.202513581781875,1411,4-4,6-20
7-M,0.3654189198515361,1002,4-4,6-20
8-NS,0.37727346022211655,864,4-4,6-20
1-PB2,10.702928639364218,2172,4-4,3-1
2-PB1,9.415303743520735,2159,4-4,3-1
3-PA,6.577464856305449,2208,4-4,3-1
4-HA,8.779120717288986,1744,4-4,3-1
5-NP,8.264263124946993,1507,4-4,3-1
6-NA,6.525048905559937,1437,4-4,3-1
7-M,6.365418919851536,1002,4-4,3-1
8-NS,6.412260616439119,864,4-4,3-1
1-PB2,2.4801003031974407,2301,4-4,3-29
2-PB1,15.545548500599597,2315,4-4,3-29
3-PA,8.419785134995749,2208,4-4,3-29
4-HA,14.144273504273503,1744,4-4,3-29
5-NP,4.0462046204620465,1507,4-4,3-29
6-NA,14.761492356700247,1437,4-4,3-29
7-M,2.3654189198515363,1002,4-4,3-29
8-NS,4.18762066806363,864,4-4,3-29
1-PB2,6.59694053341605,1983,4-4,6-32
2-PB1,7.514634439163985,1644,4-4,6-32
3-PA,2.4456956592158865,1921,4-4,6-32
4-HA,4.210752657906263,1399,4-4,6-32
5-NP,2.441875835656588,1262,4-4,6-32
6-NA,5.120342904818364,1305,4-4,6-32
7-M,2.3253997489912437,1000,4-4,6-32
8-NS,0.49174619134359643,768,4-4,6-32
1-PB2,0.5629405398838314,2301,4-4,4-9
2-PB1,3.694324069599885,2314,4-4,4-9
3-PA,4.364571924637208,2204,4-4,4-9
4-HA,8.19217769589027,1744,4-4,4-9
5-NP,2.046204620462046,1507,4-4,4-9
6-NA,0.9504191607850145,1437,4-4,4-9
7-M,0.3381746664420089,1002,4-4,4-9
8-NS,0.1876206680636296,864,4-4,4-9
1-PB2,8.504346849276637,2301,6-28,2-24
2-PB1,6.493742677944527,2317,6-28,2-24
3-PA,2.4308209155805662,2208,6-28,2-24
4-HA,9.105893292330322,1745,6-28,2-24
5-NP,4.356553075823766,1507,6-28,2-24
6-NA,12.788594933310348,1437,6-28,2-24
7-M,1.3301058996830368,1003,6-28,2-24
8-NS,2.2633033256006043,864,6-28,2-24
1-PB2,8.570354995336071,2301,6-28,3-15
2-PB1,7.09178768986046,2284,6-28,3-15
3-PA,6.197040887527571,2208,6-28,3-15
4-HA,7.271990449040425,1743,6-28,3-15
5-NP,2.378411883699769,1507,6-28,3-15
6-NA,9.579471799748298,1437,6-28,3-15
7-M,0.9344122987958603,1001,6-28,3-15
8-NS,2.1446792109043766,864,6-28,3-15
1-PB2,2.9568607939988323,2301,6-28,2-26
2-PB1,0.4773089091564112,2317,6-28,2-26
3-PA,2.178469286875102,2208,6-28,2-26
4-HA,0.9701482511600188,1745,6-28,2-26
5-NP,0.28765750309504123,1507,6-28,2-26
6-NA,0.34122210936350106,1437,6-28,2-26
7-M,1.0861880642891386,1003,6-28,2-26
8-NS,0.18201904909127414,864,6-28,2-26
1-PB2,18.145205539582555,2301,6-28,4-13
2-PB1,4.195191336251972,2313,6-28,4-13
3-PA,6.067988668555241,2208,6-28,4-13
4-HA,9.452744767787234,1734,6-28,4-13
5-NP,6.090395480225989,1507,6-28,4-13
6-NA,14.048309178743962,1437,6-28,4-13
7-M,5.093296471021452,1003,6-28,4-13
8-NS,0.0,864,6-28,4-13
1-PB2,4.177361924986827,2301,6-28,6-17
2-PB1,2.0869565217391304,2317,6-28,6-17
3-PA,4.161904761904761,2208,6-28,6-17
4-HA,8.85516029839901,1745,6-28,6-17
5-NP,2.1644695543000627,1507,6-28,6-17
6-NA,6.046632124352332,1437,6-28,6-17
7-M,0.8981697742020408,1003,6-28,6-17
8-NS,1.1956521739130435,864,6-28,6-17
1-PB2,18.8414832635849,2301,6-28,3-20
2-PB1,16.284331980208655,2280,6-28,3-20
3-PA,9.391140874538301,2208,6-28,3-20
4-HA,17.79773728521194,1687,6-28,3-20
5-NP,8.831788773108283,1507,6-28,3-20
6-NA,12.0,1437,6-28,3-20
7-M,5.173026981368526,1000,6-28,3-20
8-NS,0.0,864,6-28,3-20
1-PB2,4.321566120439903,2301,6-28,6-22
2-PB1,2.25251036649889,2317,6-28,6-22
3-PA,4.268112811088028,2208,6-28,6-22
4-HA,9.854831978867143,1734,6-28,6-22
5-NP,2.1681871991720363,1507,6-28,6-22
6-NA,6.277678237329658,1437,6-28,6-22
7-M,1.0532182556652787,1002,6-28,6-22
8-NS,0.0,835,6-28,6-22
1-PB2,8.12507567773617,2301,6-28,2-23
2-PB1,6.436364380067853,2311,6-28,2-23
3-PA,2.1919501389894114,2208,6-28,2-23
4-HA,8.891334864274816,1745,6-28,2-23
5-NP,4.254021316979495,1507,6-28,2-23
6-NA,12.078740157480315,1437,6-28,2-23
7-M,1.170695375856472,1003,6-28,2-23
8-NS,2.0,864,6-28,2-23
1-PB2,4.49851957655223,2301,6-28,4-11
2-PB1,2.8936551528280057,2311,6-28,4-11
3-PA,2.4248918400303094,2208,6-28,4-11
4-HA,9.643089241096632,1745,6-28,4-11
5-NP,2.207066326997476,1507,6-28,4-11
6-NA,8.423259231765094,1437,6-28,4-11
7-M,1.11098374526483,1002,6-28,4-11
8-NS,0.04194470924690183,864,6-28,4-11
1-PB2,16.420255034947893,2301,6-28,3-25
2-PB1,12.08695652173913,2316,6-28,3-25
3-PA,6.0,2208,6-28,3-25
4-HA,15.255647586742153,1744,6-28,3-25
5-NP,8.09039548022599,1507,6-28,3-25
6-NA,12.048387096774194,1437,6-28,3-25
7-M,3.1488335511677765,1003,6-28,3-25
8-NS,10.0,864,6-28,3-25
1-PB2,4.205006193783293,2301,6-28,4-19
2-PB1,2.6077903499578405,2317,6-28,4-19
3-PA,6.678960080841587,2208,6-28,4-19
4-HA,9.540517837829967,1745,6-28,4-19
5-NP,2.5731537023998206,1507,6-28,4-19
6-NA,6.639328558711547,1437,6-28,4-19
7-M,1.0242447870854052,1002,6-28,4-19
8-NS,0.20437169007136397,864,6-28,4-19
1-PB2,9.059811727181888,2301,6-28,2-25
2-PB1,6.327204985538223,2314,6-28,2-25
3-PA,2.5646212415322096,2208,6-28,2-25
4-HA,10.670913410382987,1735,6-28,2-25
5-NP,5.5103243026286455,1507,6-28,2-25
6-NA,12.29102564102564,1437,6-28,2-25
7-M,1.247445169032176,1003,6-28,2-25
8-NS,2.0,864,6-28,2-25
1-PB2,8.512224131095547,2301,6-28,2-32
2-PB1,7.159128547570465,2315,6-28,2-32
3-PA,4.055045871559633,2208,6-28,2-32
4-HA,11.199094779517967,1737,6-28,2-32
5-NP,2.0903954802259888,1507,6-28,2-32
6-NA,10.0,1437,6-28,2-32
7-M,1.0520593576193897,1003,6-28,2-32
8-NS,0.4807752853207399,864,6-28,2-32
1-PB2,5.7224830884228775,2301,6-28,6-24
2-PB1,2.487119396150913,2310,6-28,6-24
3-PA,4.297285135743213,2192,6-28,6-24
4-HA,9.569558527533612,1739,6-28,6-24
5-NP,3.1521207685175217,1400,6-28,6-24
6-NA,7.272497943970781,1437,6-28,6-24
7-M,1.0520593576193897,1003,6-28,6-24
8-NS,1.359825246773779,864,6-28,6-24
1-PB2,9.247572747161747,2301,6-28,2-20
2-PB1,2.2485399091499025,2311,6-28,2-20
3-PA,2.3434225885693096,2208,6-28,2-20
4-HA,4.79441695371869,1745,6-28,2-20
5-NP,0.7254122753638945,1507,6-28,2-20
6-NA,6.0,1437,6-28,2-20
7-M,3.05205935761939,1003,6-28,2-20
8-NS,0.19178082191780826,864,6-28,2-20
1-PB2,8.649857231032602,2301,6-28,2-21
2-PB1,2.237365878464277,2311,6-28,2-21
3-PA,4.146537842190016,2206,6-28,2-21
4-HA,7.658702241625912,1745,6-28,2-21
5-NP,0.4615866159600608,1507,6-28,2-21
6-NA,6.342151318195887,1437,6-28,2-21
7-M,1.0941215680283136,1002,6-28,2-21
8-NS,2.3553457410677896,864,6-28,2-21
1-PB2,4.40584271581975,2301,6-28,3-22
2-PB1,7.137777312400408,2317,6-28,3-22
3-PA,4.1440677966101696,2208,6-28,3-22
4-HA,13.552415263509829,1681,6-28,3-22
5-NP,4.3222012629226665,1507,6-28,3-22
6-NA,12.220560273798961,1437,6-28,3-22
7-M,1.1232056026786783,1003,6-28,3-22
8-NS,0.27683396398335675,864,6-28,3-22
1-PB2,16.29741108332921,2301,6-28,3-26
2-PB1,12.269009405173772,2317,6-28,3-26
3-PA,6.282608052737272,2208,6-28,3-26
4-HA,15.288742510582157,1737,6-28,3-26
5-NP,8.158872457793876,1507,6-28,3-26
6-NA,12.170634920634921,1437,6-28,3-26
7-M,3.05205935761939,1003,6-28,3-26
8-NS,10.0,864,6-28,3-26
1-PB2,8.074534161490684,2301,6-28,2-18
2-PB1,2.0869565217391304,2317,6-28,2-18
3-PA,2.0,2208,6-28,2-18
4-HA,4.875647586742152,1741,6-28,2-18
5-NP,0.137707308182978,1507,6-28,2-18
6-NA,6.0,1437,6-28,2-18
7-M,3.05205935761939,1003,6-28,2-18
8-NS,0.20287485110936143,864,6-28,2-18
1-PB2,10.392163677561369,2285,6-28,3-13
2-PB1,4.32260422651243,1988,6-28,3-13
3-PA,13.045522862835323,2096,6-28,3-13
4-HA,10.378627014044303,1737,6-28,3-13
5-NP,3.1051387022726935,1507,6-28,3-13
6-NA,6.279742845817176,1437,6-28,3-13
7-M,3.191140834865251,1003,6-28,3-13
8-NS,0.12512427045930366,864,6-28,3-13
1-PB2,4.404981084541412,2301,6-28,6-20
2-PB1,2.5507989042562116,2234,6-28,6-20
3-PA,4.432201914416679,2208,6-28,6-20
4-HA,9.458599766505044,1684,6-28,6-20
5-NP,2.307511403042309,1492,6-28,6-20
6-NA,6.446147996147996,1411,6-28,6-20
7-M,1.0520593576193897,1003,6-28,6-20
8-NS,0.18965279215848693,864,6-28,6-20
1-PB2,14.377719640514604,2172,6-28,3-1
2-PB1,4.181074168797954,2159,6-28,3-1
3-PA,8.279045081613113,2208,6-28,3-1
4-HA,8.95951440760077,1745,6-28,3-1
5-NP,8.308453984710935,1507,6-28,3-1
6-NA,13.61590554214828,1437,6-28,3-1
7-M,7.05205935761939,1003,6-28,3-1
8-NS,6.22463994837549,864,6-28,3-1
1-PB2,6.074534161490684,2301,6-28,3-29
2-PB1,10.184334798892689,2317,6-28,3-29
3-PA,6.121365360303413,2208,6-28,3-29
4-HA,11.26453647563104,1745,6-28,3-29
5-NP,4.090395480225989,1507,6-28,3-29
6-NA,13.85234899328859,1437,6-28,3-29
7-M,3.05205935761939,1003,6-28,3-29
8-NS,4.0,864,6-28,3-29
1-PB2,10.364855617212932,1983,6-28,6-32
2-PB1,2.193448342702074,1644,6-28,6-32
3-PA,2.1472758845235513,1921,6-28,6-32
4-HA,4.861080988740922,1399,6-28,6-32
5-NP,2.4860666954205306,1262,6-28,6-32
6-NA,6.363977319184485,1305,6-28,6-32
7-M,2.929284093667655,1000,6-28,6-32
8-NS,0.30412552327996684,768,6-28,6-32
1-PB2,4.157374398177074,2301,6-28,4-9
2-PB1,2.3331103678929765,2314,6-28,4-9
3-PA,2.066152149944873,2204,6-28,4-9
4-HA,9.312440667247806,1745,6-28,4-9
5-NP,2.0903954802259888,1507,6-28,4-9
6-NA,8.041275797373359,1437,6-28,4-9
7-M,0.9769499768505077,1002,6-28,4-9
8-NS,0.0,864,6-28,4-9
1-PB2,8.92563352163134,2301,2-24,3-15
2-PB1,13.411617324326727,2284,2-24,3-15
3-PA,4.627861803108137,2208,2-24,3-15
4-HA,6.9397198810177585,1743,2-24,3-15
5-NP,6.554173999071558,1507,2-24,3-15
6-NA,7.267537632529545,1437,2-24,3-15
7-M,0.6117523148755648,1001,2-24,3-15
8-NS,4.407982536504981,864,2-24,3-15
1-PB2,7.3121393202941025,2301,2-24,2-26
2-PB1,6.797138543622678,2318,2-24,2-26
3-PA,4.609290202455668,2208,2-24,2-26
4-HA,8.18806448263922,1745,2-24,2-26
5-NP,4.46341961846683,1507,2-24,2-26
6-NA,12.831848645382653,1437,2-24,2-26
7-M,0.26150679087287837,1003,2-24,2-26
8-NS,2.4453223746918784,864,2-24,2-26
1-PB2,18.500484065877824,2301,2-24,4-13
2-PB1,10.515020970718236,2314,2-24,4-13
3-PA,4.498809584135807,2208,2-24,4-13
4-HA,8.670660999266435,1734,2-24,4-13
5-NP,10.266157595597777,1507,2-24,4-13
6-NA,10.83690411205431,1437,2-24,4-13
7-M,4.720028534422878,1003,2-24,4-13
8-NS,2.2633033256006043,864,2-24,4-13
1-PB2,8.532640451282097,2301,2-24,6-17
2-PB1,8.406786156205396,2318,2-24,6-17
3-PA,2.592725677485328,2208,2-24,6-17
4-HA,12.54962769829078,1745,2-24,6-17
5-NP,6.3402316696718515,1507,2-24,6-17
6-NA,10.835227057662678,1437,2-24,6-17
7-M,0.5660061070647893,1003,2-24,6-17
8-NS,3.458955499513648,864,2-24,6-17
1-PB2,19.196761789880167,2301,2-24,3-20
2-PB1,22.604161614674922,2280,2-24,3-20
3-PA,7.821961790118868,2208,2-24,3-20
4-HA,17.015653516691142,1687,2-24,3-20
5-NP,13.007550888480074,1507,2-24,3-20
6-NA,8.788594933310346,1437,2-24,3-20
7-M,4.669500935011171,1000,2-24,3-20
8-NS,2.2633033256006043,864,2-24,3-20
1-PB2,8.676844646735173,2301,2-24,6-22
2-PB1,8.572340000965154,2318,2-24,6-22
3-PA,2.698933726668594,2208,2-24,6-22
4-HA,13.549299378758914,1734,2-24,6-22
5-NP,6.343949314543825,1507,2-24,6-22
6-NA,10.95263680700364,1437,2-24,6-22
7-M,0.41943409954914235,1002,2-24,6-22
8-NS,2.2633033256006043,835,2-24,6-22
1-PB2,0.48035420403144025,2301,2-24,2-23
2-PB1,0.7561940145341182,2311,2-24,2-23
3-PA,0.622771054569977,2208,2-24,2-23
4-HA,0.3143090514969039,1745,2-24,2-23
5-NP,0.4297834323512834,1507,2-24,2-23
6-NA,0.8673350907906632,1437,2-24,2-23
7-M,0.7974274392578984,1003,2-24,2-23
8-NS,0.26330332560060443,864,2-24,2-23
1-PB2,4.853798102847501,2301,2-24,4-11
2-PB1,5.213484787294272,2311,2-24,4-11
3-PA,0.8557127556108755,2208,2-24,4-11
4-HA,4.861005472575835,1745,2-24,4-11
5-NP,2.3828284423692643,1507,2-24,4-11
6-NA,5.211854165075441,1437,2-24,4-11
7-M,0.6248829011294805,1002,2-24,4-11
8-NS,2.3052480348475064,864,2-24,4-11
1-PB2,16.775533561243158,2301,2-24,3-25
2-PB1,18.4067861562054,2316,2-24,3-25
3-PA,4.430820915580567,2208,2-24,3-25
4-HA,14.473563818221349,1744,2-24,3-25
5-NP,12.266157595597775,1507,2-24,3-25
6-NA,0.8369820300845416,1437,2-24,3-25
7-M,2.775565614569204,1003,2-24,3-25
8-NS,12.263303325600605,864,2-24,3-25
1-PB2,8.560284720078563,2301,2-24,4-19
2-PB1,8.927619984424105,2318,2-24,4-19
3-PA,5.1097809964221526,2208,2-24,4-19
4-HA,12.758434069309171,1745,2-24,4-19
5-NP,6.74891581777161,1507,2-24,4-19
6-NA,11.427923492021893,1437,2-24,4-19
7-M,0.46825146983177623,1002,2-24,4-19
8-NS,2.4676750156719685,864,2-24,4-19
1-PB2,1.2715005098874144,2301,2-24,2-25
2-PB1,0.6470346200044882,2314,2-24,2-25
3-PA,0.9954421571127758,2208,2-24,2-25
4-HA,1.9461464498639307,1735,2-24,2-25
5-NP,1.283884583138049,1507,2-24,2-25
6-NA,1.0796205743359892,1437,2-24,2-25
7-M,0.8741772324336025,1003,2-24,2-25
8-NS,0.26330332560060443,864,2-24,2-25
1-PB2,8.867502657390816,2301,2-24,2-32
2-PB1,9.47895818203673,2315,2-24,2-32
3-PA,2.485866787140199,2208,2-24,2-32
4-HA,6.655915120586208,1737,2-24,2-32
5-NP,2.266157595597777,1507,2-24,2-32
6-NA,6.788594933310349,1437,2-24,2-32
7-M,0.6787914210208162,1003,2-24,2-32
8-NS,2.744078610921344,864,2-24,2-32
1-PB2,10.077761614718147,2301,2-24,6-24
2-PB1,8.80694903061718,2310,2-24,6-24
3-PA,2.728106051323779,2192,2-24,6-24
4-HA,13.264025927425385,1739,2-24,6-24
5-NP,5.327882883889309,1400,2-24,6-24
6-NA,12.061092877281126,1437,2-24,6-24
7-M,0.6787914210208162,1003,2-24,6-24
8-NS,3.623128572374384,864,2-24,6-24
1-PB2,9.602851273457016,2301,2-24,2-20
2-PB1,8.568369543616168,2311,2-24,2-20
3-PA,0.7742435041498754,2208,2-24,2-20
4-HA,8.311476338611634,1745,2-24,2-20
5-NP,4.901174390735683,1507,2-24,2-20
6-NA,10.788594933310346,1437,2-24,2-20
7-M,2.678791421020816,1003,2-24,2-20
8-NS,2.455084147518413,864,2-24,2-20
1-PB2,9.005135757327869,2301,2-24,2-21
2-PB1,8.55719551293054,2311,2-24,2-21
3-PA,2.5773587577705825,2206,2-24,2-21
4-HA,10.876618473105113,1745,2-24,2-21
5-NP,4.6373487313318495,1507,2-24,2-21
6-NA,11.130746251506233,1437,2-24,2-21
7-M,0.7714615841080181,1002,2-24,2-21
8-NS,4.618649066668394,864,2-24,2-21
1-PB2,4.7611212421150215,2301,2-24,3-22
2-PB1,9.457606946866672,2318,2-24,3-22
3-PA,2.4690686063706297,2208,2-24,3-22
4-HA,8.77033149498903,1681,2-24,3-22
5-NP,4.497963378294456,1507,2-24,3-22
6-NA,9.009155207109307,1437,2-24,3-22
7-M,0.7499376660801048,1003,2-24,3-22
8-NS,2.5401372895839613,864,2-24,3-22
1-PB2,16.652689609624474,2301,2-24,3-26
2-PB1,18.534151539640035,2318,2-24,3-26
3-PA,4.713428968317839,2208,2-24,3-26
4-HA,14.506658742061358,1737,2-24,3-26
5-NP,12.334634573165664,1507,2-24,3-26
6-NA,0.9592298539452688,1437,2-24,3-26
7-M,2.6787914210208164,1003,2-24,3-26
8-NS,12.263303325600605,864,2-24,3-26
1-PB2,8.429812687785953,2301,2-24,2-18
2-PB1,8.406786156205396,2318,2-24,2-18
3-PA,0.430820915580566,2208,2-24,2-18
4-HA,8.230245705588171,1741,2-24,2-18
5-NP,4.313469423554766,1507,2-24,2-18
6-NA,10.788594933310346,1437,2-24,2-18
7-M,2.678791421020816,1003,2-24,2-18
8-NS,2.466178176709966,864,2-24,2-18
1-PB2,10.74744220385664,2285,2-24,3-13
2-PB1,8.642433860978695,1988,2-24,3-13
3-PA,11.423433725505838,2096,2-24,3-13
4-HA,13.834818829729786,1737,2-24,3-13
5-NP,7.280900817644482,1507,2-24,3-13
6-NA,11.068337779127523,1437,2-24,3-13
7-M,2.8178728982666774,1003,2-24,3-13
8-NS,2.388427596059908,864,2-24,3-13
1-PB2,8.760259610836682,2301,2-24,6-20
2-PB1,8.870628538722476,2234,2-24,6-20
3-PA,2.8630228299972456,2208,2-24,6-20
4-HA,12.91479158219053,1684,2-24,6-20
5-NP,6.483273518414098,1492,2-24,6-20
6-NA,11.234742929458344,1411,2-24,6-20
7-M,0.6787914210208162,1003,2-24,6-20
8-NS,2.4529561177590913,864,2-24,6-20
1-PB2,12.732998166809875,2172,2-24,3-1
2-PB1,10.500903803264219,2159,2-24,3-1
3-PA,6.709865997193679,2208,2-24,3-1
4-HA,8.653981807492542,1745,2-24,3-1
5-NP,12.484216100082726,1507,2-24,3-1
6-NA,10.40450047545863,1437,2-24,3-1
7-M,6.678791421020815,1003,2-24,3-1
8-NS,8.487943273976093,864,2-24,3-1
1-PB2,6.429812687785953,2301,2-24,3-29
2-PB1,16.50416443335896,2318,2-24,3-29
3-PA,4.5521862758839795,2208,2-24,3-29
4-HA,14.482452707110241,1745,2-24,3-29
5-NP,8.266157595597777,1507,2-24,3-29
6-NA,18.640943926598936,1437,2-24,3-29
7-M,2.6787914210208164,1003,2-24,3-29
8-NS,6.263303325600605,864,2-24,3-29
1-PB2,8.720134143508202,1983,2-24,6-32
2-PB1,8.552375556841978,1644,2-24,6-32
3-PA,0.49252633030545945,1921,2-24,6-32
4-HA,6.317272804426409,1399,2-24,6-32
5-NP,4.661828810792319,1262,2-24,6-32
6-NA,9.152572252494833,1305,2-24,6-32
7-M,2.4257580473102998,1000,2-24,6-32
8-NS,2.567428848880571,768,2-24,6-32
1-PB2,4.512652924472343,2301,2-24,4-9
2-PB1,4.652940002359243,2314,2-24,4-9
3-PA,0.4969730655254392,2204,2-24,4-9
4-HA,4.530356898727008,1745,2-24,4-9
5-NP,2.266157595597777,1507,2-24,4-9
6-NA,4.829870730683707,1437,2-24,4-9
7-M,0.4719770677601441,1002,2-24,4-9
8-NS,2.2633033256006043,864,2-24,4-9
1-PB2,7.378147466353537,2301,3-15,2-26
2-PB1,7.39518355553861,2284,3-15,2-26
3-PA,8.375510174402672,2208,3-15,2-26
4-HA,6.803974839847454,1743,3-15,2-26
5-NP,2.4852784263428327,1507,3-15,2-26
6-NA,9.622725511820601,1437,3-15,2-26
7-M,0.38381424126094377,1001,3-15,2-26
8-NS,2.3266982599956507,864,3-15,2-26
1-PB2,18.56649221193726,2301,3-15,4-13
2-PB1,11.11306598263417,2281,3-15,4-13
3-PA,8.26502955608281,2208,3-15,4-13
4-HA,7.286571356474669,1732,3-15,4-13
5-NP,8.28801640347378,1507,3-15,4-13
6-NA,8.527251877963156,1437,3-15,4-13
7-M,4.041237113402062,1001,3-15,4-13
8-NS,2.1446792109043766,864,3-15,4-13
1-PB2,8.598648597341532,2301,3-15,6-17
2-PB1,9.00483116812133,2284,3-15,6-17
3-PA,6.358945649432333,2208,3-15,6-17
4-HA,10.427436566712593,1743,3-15,6-17
5-NP,4.362090477547856,1507,3-15,6-17
6-NA,7.6261039241006285,1437,3-15,6-17
7-M,0.06629834254143649,1001,3-15,6-17
8-NS,3.3403313848174196,864,3-15,6-17
1-PB2,19.262769935939602,2301,3-15,3-20
2-PB1,23.202206626590854,2254,3-15,3-20
3-PA,11.58818176206587,2208,3-15,3-20
4-HA,15.631563873899378,1686,3-15,3-20
5-NP,11.029409696356076,1507,3-15,3-20
6-NA,6.478942699219195,1437,3-15,3-20
7-M,4.371948015906,1000,3-15,3-20
8-NS,2.1446792109043766,864,3-15,3-20
1-PB2,8.742852792794608,2301,3-15,6-22
2-PB1,9.170385012881088,2284,3-15,6-22
3-PA,6.4651536986156,2208,3-15,6-22
4-HA,11.427108247180726,1733,3-15,6-22
5-NP,4.365808122419828,1507,3-15,6-22
6-NA,7.7435136734415915,1437,3-15,6-22
7-M,0.3170731707317074,1001,3-15,6-22
8-NS,2.1446792109043766,835,3-15,6-22
1-PB2,8.546362350090874,2301,3-15,2-23
2-PB1,13.354239026450049,2284,3-15,2-23
3-PA,4.388991026516982,2208,3-15,2-23
4-HA,6.725161452962252,1743,3-15,2-23
5-NP,6.4516422402272875,1507,3-15,2-23
6-NA,6.557682856699511,1437,3-15,2-23
7-M,0.11863601823708216,1001,3-15,2-23
8-NS,4.144679210904377,864,3-15,2-23
1-PB2,4.919806248906934,2301,3-15,4-11
2-PB1,9.811529799210206,2284,3-15,4-11
3-PA,4.621932727557881,2208,3-15,4-11
4-HA,7.476915829784069,1743,3-15,4-11
5-NP,4.404687250245268,1507,3-15,4-11
6-NA,2.9022019309842886,1437,3-15,4-11
7-M,0.4432381131356362,1001,3-15,4-11
8-NS,2.1866239201512783,864,3-15,4-11
1-PB2,16.841541707302593,2301,3-15,3-25
2-PB1,18.44145088643119,2284,3-15,3-25
3-PA,8.19704088752757,2208,3-15,3-25
4-HA,13.089474175429585,1742,3-15,3-25
5-NP,10.28801640347378,1507,3-15,3-25
6-NA,6.52732979599339,1437,3-15,3-25
7-M,2.096774193548387,1001,3-15,3-25
8-NS,12.144679210904375,864,3-15,3-25
1-PB2,8.626292866137998,2301,3-15,4-19
2-PB1,9.525664996340039,2284,3-15,4-19
3-PA,8.876000968369155,2208,3-15,4-19
4-HA,11.086056138229116,1743,3-15,4-19
5-NP,4.770774625647613,1507,3-15,4-19
6-NA,8.218800358459845,1437,3-15,4-19
7-M,0.35649915495621143,1001,3-15,4-19
8-NS,2.3490509009757403,864,3-15,4-19
1-PB2,9.481098399536593,2301,3-15,2-25
2-PB1,13.24507963192042,2284,3-15,2-25
3-PA,4.761662129059781,2208,3-15,2-25
4-HA,8.504739999070425,1734,3-15,2-25
5-NP,7.707945225876438,1507,3-15,2-25
6-NA,6.769968340244837,1437,3-15,2-25
7-M,0.19538581141278624,1001,3-15,2-25
8-NS,4.144679210904377,864,3-15,2-25
1-PB2,8.93351080345025,2301,3-15,2-32
2-PB1,14.077003193952665,2284,3-15,2-32
3-PA,6.252086759087204,2208,3-15,2-32
4-HA,9.032921368205402,1737,3-15,2-32
5-NP,4.288016403473781,1507,3-15,2-32
6-NA,4.478942699219197,1437,3-15,2-32
7-M,0.0,1001,3-15,2-32
8-NS,2.6254544962251165,864,3-15,2-32
1-PB2,10.143769760777582,2301,3-15,6-24
2-PB1,9.404994042533113,2283,3-15,6-24
3-PA,6.4943260232707845,2192,3-15,6-24
4-HA,11.141834795847199,1737,3-15,6-24
5-NP,5.349741691765313,1400,3-15,6-24
6-NA,8.851969743719078,1437,3-15,6-24
7-M,0.0,1001,3-15,6-24
8-NS,3.5045044576781557,864,3-15,6-24
1-PB2,9.668859419516451,2301,3-15,2-20
2-PB1,9.166414555532102,2284,3-15,2-20
3-PA,4.54046347609688,2208,3-15,2-20
4-HA,6.628243542406126,1743,3-15,2-20
5-NP,2.923033198611686,1507,3-15,2-20
6-NA,7.579471799748297,1437,3-15,2-20
7-M,2.0,1001,3-15,2-20
8-NS,2.3364600328221847,864,3-15,2-20
1-PB2,9.071143903387304,2301,3-15,2-21
2-PB1,9.155240524846475,2284,3-15,2-21
3-PA,6.343578729717588,2206,3-15,2-21
4-HA,9.492528830313347,1743,3-15,2-21
5-NP,2.659207539207852,1507,3-15,2-21
6-NA,7.921623117944184,1437,3-15,2-21
7-M,0.1597092692324533,1001,3-15,2-21
8-NS,4.500024951972166,864,3-15,2-21
1-PB2,4.8271293881744555,2301,3-15,3-22
2-PB1,14.055651958782606,2284,3-15,3-22
3-PA,6.34110868413774,2208,3-15,3-22
4-HA,11.24209770805312,1680,3-15,3-22
5-NP,6.519822186170459,1507,3-15,3-22
6-NA,6.6995029730181574,1437,3-15,3-22
7-M,0.07114624505928856,1001,3-15,3-22
8-NS,2.4215131748877328,864,3-15,3-22
1-PB2,16.718697755683912,2301,3-15,3-26
2-PB1,18.62350376986583,2284,3-15,3-26
3-PA,8.479648940264843,2208,3-15,3-26
4-HA,13.122569099269592,1736,3-15,3-26
5-NP,10.356493381041666,1507,3-15,3-26
6-NA,6.649577619854116,1437,3-15,3-26
7-M,2.0,1001,3-15,3-26
8-NS,12.144679210904377,864,3-15,3-26
1-PB2,8.495820833845388,2301,3-15,2-18
2-PB1,9.00483116812133,2284,3-15,2-18
3-PA,4.197040887527571,2208,3-15,2-18
4-HA,6.7094741754295875,1740,3-15,2-18
5-NP,2.3353282314307697,1507,3-15,2-18
6-NA,7.579471799748297,1437,3-15,2-18
7-M,2.0,1001,3-15,2-18
8-NS,2.347554062013738,864,3-15,2-18
1-PB2,10.813450349916076,2285,3-15,3-13
